6012003,711888301,0.855536,0.499788,http://inimg01.jiuyan.info//in/2016/08/03/8B18E073-4C4E-32A4-32D4-FAAE71E81047-1dXYWLEj.jpg
6012003,711919533,0.929488,0.499432,http://inimg01.jiuyan.info//in/2016/08/03/C5B2D344-EEA2-A00C-3F61-14A74E4AA298-1JWnAQK.jpg
6012003,711928073,0.875578,0.492243,http://inimg01.jiuyan.info//in/2016/08/03/70079572-3A71-74F5-1D58-07CFC7855100-1AwWWQnB.jpg
6012003,711961745,0.978898,0.485957,http://inimg01.jiuyan.info//in/2016/08/03/28B8130C-D263-F9BF-4E0B-A5EF359E49E8-1zwYPybv.jpg
6012003,712280897,0.791489,0.497751,http://inimg01.jiuyan.info//in/2016/08/03/53A35871-DD7D-2C6C-6423-E2D0793ACA5D-1JwxEwn.jpg
6012003,712481953,0.748775,0.44269,http://inimg01.jiuyan.info//in/2016/08/03/11F5DA10-2906-4D17-A94C-90FC1A1473FB-1JaxYKy.jpg
6012003,712990937,0.924403,0.305327,http://inimg01.jiuyan.info//in/2016/08/04/7C28228A-F826-A8BA-9E24-597576243FCC-1oyqXBMN.jpg
6012003,713079021,0.771358,0.499286,http://inimg01.jiuyan.info//in/2016/08/04/F8BBDFA7-FE16-F419-FEAB-0955CB1DEE06-1XGzzrKV.jpg
6012003,713593617,0.715036,0.488646,http://inimg01.jiuyan.info//in/2016/08/04/203014E7-D445-018B-42B1-604AA689354B-1KbNQGMV.jpg
6012003,714182389,0.922933,0.491312,http://inimg01.jiuyan.info//in/2016/08/05/8CC75E02-5BE2-BFC1-5DF4-BA5979F3359C-1ByDaPbY.jpg
6012003,714515937,0.932192,0.497888,http://inimg01.jiuyan.info//in/2016/08/05/ED706AD1-1DBA-6B50-B917-84679749BD19-1dXQBMyq.jpg
6012003,714569129,0.90338,0.463475,http://inimg01.jiuyan.info//in/2016/08/05/B27762A3-86A4-5601-63C5-EDC521BEF415-1aVMyrGR.jpg
6012003,714720897,0.734566,0.499977,http://inimg01.jiuyan.info//in/2016/08/05/B63742FC-7DA2-5439-4DD3-BC552C789691-1RlzQzLR.jpg
6012003,714955381,0.850919,0.485,http://inimg01.jiuyan.info//in/2016/08/05/C485CF94-A192-D2C8-A914-19D4E411BA7A-1JyggBNj.jpg
6012003,715077869,0.76118,0.472324,http://inimg01.jiuyan.info//in/2016/08/06/9EEBF49B-7FA8-BFCF-1B32-B9B54139FE8A-1QXLgnB.jpg
6012003,715180593,0.784046,0.498712,http://inimg01.jiuyan.info//in/2016/08/06/84D246F5-BEF3-4CAA-AF7A-D6BDA11E64EB-1rBAraaR.jpg
6012003,715226465,0.968292,0.460466,http://inimg01.jiuyan.info//in/2016/08/06/7DDA0525-ED09-5C09-AF98-7B4AE9A0BCD6-1RlEznBX.jpg
6012003,715447773,0.890118,0.410551,http://inimg01.jiuyan.info//in/2016/08/06/69C308D3-6C1A-6CFA-C083-7FD68727C302-1zwWaNzn.jpg
6012003,715622965,0.908981,0.498386,http://inimg01.jiuyan.info//in/2016/08/06/DFDDF863-5BEE-1D7A-C27E-CABC074EF8E8-1oyXrgVN.jpg
6012003,715649561,0.949221,0.482749,http://inimg01.jiuyan.info//in/2016/08/06/BFFCE08F-3227-29F2-1487-F722D7392ADE-1VzLDwXJ.jpg
6012003,715702265,0.938702,0.469113,http://inimg01.jiuyan.info//in/2016/08/06/E61EBC8A-0F84-4C6C-1D92-6CB6A9191938-1aVVoJlV.jpg
6012003,715850373,0.98289,0.377597,http://inimg01.jiuyan.info//in/2016/08/06/2A81B6E7-7CC7-0A39-1C64-DB19AB2ABA2B-1vLoVGXa.jpg
6012003,716003361,0.761481,0.495582,http://inimg01.jiuyan.info//in/2016/08/06/0C14D4C1-4045-7117-A362-91DBDB5C5245-1aNoDWr.jpg
6012003,716061921,0.935853,0.494277,http://inimg01.jiuyan.info//in/2016/08/06/5D16F5F1-8A3E-CFFA-91C2-7E85B96C7DE6-1QRxNav.jpg
6012003,716155861,0.930644,0.369949,http://inimg01.jiuyan.info//in/2016/08/06/36072DA6-3496-3D9A-B8AF-8B6475C77018-1rZPZla.jpg
6012003,716202709,0.816512,0.495962,http://inimg01.jiuyan.info//in/2016/08/07/847693FC-1A1F-6746-119E-EF67C5E72EFF-1bNWzQv.jpg
6012003,716390345,0.972515,0.493549,http://inimg01.jiuyan.info//in/2016/08/07/9F38C5AC-B2DE-4FC9-A4EA-85A0A50F1527-1zPvyAzd.jpg
6012003,717025721,0.703125,0.495056,http://inimg01.jiuyan.info//in/2016/08/07/CCA6219D-2A89-9185-453E-7F0C7E4FFC8B-1LEEJpvp.jpg
6012003,717186517,0.965085,0.397469,http://inimg01.jiuyan.info//in/2016/08/07/5456A615-0758-78FA-D4B7-658E5C0CE725-1QKrLZaB.jpg
6012003,717351217,0.938479,0.498879,http://inimg01.jiuyan.info//in/2016/08/07/AB0EE1F8-E045-205F-883A-3E953A739DC1-1GqnVpYX.jpg
6012003,717499081,0.741712,0.488949,http://inimg01.jiuyan.info//in/2016/08/08/2BF708D3-03B6-C3F0-CE5D-38785F749BF6-1ZgKLYLX.jpg
6012003,717964877,0.942282,0.380945,http://inimg01.jiuyan.info//in/2016/08/08/7B556296-ECBE-EBB4-A948-94F7031F0247-1MLMvdKd.jpg
6012003,718772029,0.941971,0.462153,http://inimg01.jiuyan.info//in/2016/08/09/4F2AA270-05A7-CAF7-5E20-3E3757E1F83D-1nGLNxQr.jpg
6012003,718972597,0.826211,0.447415,http://inimg01.jiuyan.info//in/2016/08/09/C3ADC9FD-C319-C39C-26F1-0264C26E4177-1DLoWAYx.jpg
6012003,719153157,0.878501,0.410049,http://inimg01.jiuyan.info//in/2016/08/09/5A5DA561-EBC0-36BF-0F61-A7B03E33E93B-1KbwXwga.jpg
6012003,719253441,0.775694,0.482702,http://inimg01.jiuyan.info//in/2016/08/09/AC5536E6-7778-FAD9-8D20-6F2789B872C9-1LxZoqa.jpg
6012003,719551121,0.878345,0.470568,http://inimg01.jiuyan.info//in/2016/08/09/70F53D93-548E-7C61-3998-DEB9C881266A-1ALoqDYX.jpg
6012003,719585037,0.982279,0.499276,http://inimg01.jiuyan.info//in/2016/08/09/86568755-97AF-0A86-BAF4-857BA3F89C1A-1ZgprwxR.jpg
6012003,719684589,0.95072,0.49151,http://inimg01.jiuyan.info//in/2016/08/09/4FE34A36-EAE4-BF7B-5D0F-2F3937A201B4-1zwoRZXv.jpg
6012003,719828061,0.71938,0.478347,http://inimg01.jiuyan.info//in/2016/08/09/26CF6723-CA25-829C-FC01-AD5F18F8C916-1gGDDGMq.jpg
6012003,720325089,0.944532,0.46317,http://inimg01.jiuyan.info//in/2016/08/09/C699C326-4AE5-96FF-1CC8-ADB06D93C7F6-1alGNJv.jpg
6012003,720644973,0.870508,0.252082,http://inimg01.jiuyan.info//in/2016/08/10/3A1F5240-4529-D8C7-8506-75CDC5D7B319-1qyKpgXA.jpg
6012003,720656685,0.728735,0.494155,http://inimg01.jiuyan.info//in/2016/08/10/4E9EB64B-0050-9668-7F93-DB7F4EA16606-1PdLVEE.jpg
6012003,721095397,0.755381,0.489432,http://inimg01.jiuyan.info//in/2016/08/10/2BA183DD-302B-AA75-CC0B-FD7E28A55421-1JyKblXj.jpg
6012003,711765576,0.873211,0.429943,http://inimg01.jiuyan.info//in/2016/08/03/A8FB43B5-C6E0-399F-3FEA-6686F307380E-1YLGrRl.jpg
6012003,711999572,0.908266,0.468723,http://inimg01.jiuyan.info//in/2016/08/03/2C86D29D-3C20-EF52-E8FC-8C89AF97195C-1yPJlQZ.jpg
6012003,712157440,0.958637,0.269442,http://inimg01.jiuyan.info//in/2016/08/03/2D1ED296-C229-F125-3576-15678A2C9C24-1QavnnYb.jpg
6012003,712176228,0.800262,0.334908,http://inimg01.jiuyan.info//in/2016/08/03/FC7BD3F2-9A9F-27F1-23A9-C08E0DA51774-1lgwgAZK.jpg
6012003,712389484,0.79611,0.496382,http://inimg01.jiuyan.info//in/2016/08/03/99A656C8-BC38-E3C1-CBEA-B2406A28E466-1BQwrEKv.jpg
6012003,712439992,0.757524,0.483659,http://inimg01.jiuyan.info//in/2016/08/03/B9DB6662-CD52-6824-747E-F6854C3E05A6-1qyZXnJY.jpg
6012003,712444140,0.978781,0.482888,http://inimg01.jiuyan.info//in/2016/08/03/A4CBF121-01F5-2DC9-64AF-9D3F35AA2E42-1ZJEMRr.jpg
6012003,712876264,0.786514,0.456706,http://inimg01.jiuyan.info//in/2016/08/04/6FB1C462-54AC-1CB4-7730-869D52AC1956-1xPdGrAr.jpg
6012003,713381832,0.95454,0.48482,http://inimg01.jiuyan.info//in/2016/08/04/3B655033-3587-F9E6-059E-D112D56B6692-1lggoNyY.jpg
6012003,713463572,0.974066,0.494582,http://inimg01.jiuyan.info//in/2016/08/04/741DADFA-9945-DE11-8EDC-C70382CA6708-1KbdYAVY.jpg
6012003,713463572,0.954696,0.49584,http://inimg01.jiuyan.info//in/2016/08/04/741DADFA-9945-DE11-8EDC-C70382CA6708-1KbdYAVY.jpg
6012003,713463572,0.959317,0.487439,http://inimg01.jiuyan.info//in/2016/08/04/741DADFA-9945-DE11-8EDC-C70382CA6708-1KbdYAVY.jpg
6012003,713463572,0.948872,0.496141,http://inimg01.jiuyan.info//in/2016/08/04/741DADFA-9945-DE11-8EDC-C70382CA6708-1KbdYAVY.jpg
6012003,713463572,0.948159,0.485519,http://inimg01.jiuyan.info//in/2016/08/04/741DADFA-9945-DE11-8EDC-C70382CA6708-1KbdYAVY.jpg
6012003,713532624,0.877204,0.499166,http://inimg01.jiuyan.info//in/2016/08/04/953F7B59-7292-54DB-9ED7-663A84475723-1QabWYYv.jpg
6012003,713533600,0.89728,0.482113,http://inimg01.jiuyan.info//in/2016/08/04/AA4067CE-9097-2AA7-686A-1A850518957A-1oyZwapA.jpg
6012003,713941812,0.964583,0.47217,http://inimg01.jiuyan.info//in/2016/08/05/81993D24-C63F-873E-24C4-FDB17D05B0C9-1NnoMrlD.jpg
6012003,714109684,0.904827,0.907599,http://inimg01.jiuyan.info//in/2016/08/05/181AF83F-5793-9789-F36C-A3B3E3BD4ABB-1ZYnEpj.jpg
6012003,714414196,0.845033,0.495242,http://inimg01.jiuyan.info//in/2016/08/05/B4F3F19B-5CF9-29F6-E990-D4122A3BFD1B-1XGxPVVa.jpg
6012003,714630136,0.863957,0.475917,http://inimg01.jiuyan.info//in/2016/08/05/3C6FE19E-C8EB-7C06-C48F-06F843DB1E9B-1XBWGVBY.jpg
6012003,714778244,0.963027,0.273632,http://inimg01.jiuyan.info//in/2016/08/05/AA624E27-E3B2-13C4-FAD2-37E79CD23434-1VNdqBR.jpg
6012003,714788736,0.875453,0.49964,http://inimg01.jiuyan.info//in/2016/08/05/726D84FE-9F82-D580-2EF4-17451967EE7B-1bLMrabv.jpg
6012003,714960512,0.75532,0.421985,http://inimg01.jiuyan.info//in/2016/08/05/7E41FECC-0BCF-7EA7-9342-DD54CE1DD5FD-1vDAqMQZ.jpg
6012003,715275760,0.740644,0.472039,http://inimg01.jiuyan.info//in/2016/08/06/F1B60D07-1790-3865-7348-75A3A62CD3BB-1poWonMa.jpg
6012003,716170996,0.907069,0.462533,http://inimg01.jiuyan.info//in/2016/08/06/27A2E9EA-A6B6-96CB-C0A3-09412E7E0F5A-1XGbDzyK.jpg
6012003,716220772,0.956601,0.491048,http://inimg01.jiuyan.info//in/2016/08/07/97D1B0AD-02C9-6F59-9114-801835B71069-1MEZLoD.jpg
6012003,716404016,0.90355,0.480478,http://inimg01.jiuyan.info//in/2016/08/07/48416D5F-C922-2B08-EA91-B681F58ACDF3-1GqbpddR.jpg
6012003,716549440,0.975405,0.497335,http://inimg01.jiuyan.info//in/2016/08/07/660136FC-B37D-A5B2-9F7F-9E0760116A4D-1qXQzbBG.jpg
6012003,716736344,0.896325,0.440871,http://inimg01.jiuyan.info//in/2016/08/07/D4733113-1006-D8DB-FA77-5598DB9423C4-1oyYGAQv.jpg
6012003,716797344,0.930313,0.498443,http://inimg01.jiuyan.info//in/2016/08/07/80F8FC87-3905-56F8-F5B9-C33050F178B8-1ngRzWzq.jpg
6012003,716989616,0.796824,0.493145,http://inimg01.jiuyan.info//in/2016/08/07/D4F44A07-A82B-6BEB-1069-C0002F98F6A2-1npAjQl.jpg
6012003,717346344,0.77577,0.497295,http://inimg01.jiuyan.info//in/2016/08/07/773D822A-A321-56C0-F025-0A58005AA41C-1JrqzKK.jpg
6012003,717387580,0.891925,0.498889,http://inimg01.jiuyan.info//in/2016/08/07/73CA7733-7DA4-E70C-0F6C-4619854371A0-1ZgZPBDb.jpg
6012003,717568872,0.814606,0.499152,http://inimg01.jiuyan.info//in/2016/08/08/763D7B50-0310-E097-75C3-47561B96AD3D-1qXEGXwX.jpg
6012003,717596200,0.908709,0.495013,http://inimg01.jiuyan.info//in/2016/08/08/6FC3505F-4B06-CA7F-CC4E-1AB61EAC8B0C-1WMDMAJ.jpg
6012003,717598396,0.76629,0.498232,http://inimg01.jiuyan.info//in/2016/08/08/5D940FFC-B26E-1C6E-6C6C-E9D2CE82F8EE-1aVDxQGR.jpg
6012003,717632068,0.922545,0.472225,http://inimg01.jiuyan.info//in/2016/08/08/868E8EB0-FAF0-209E-95DE-9F0CA064A18E-1WnNJdAL.jpg
6012003,717671840,0.90647,0.485576,http://inimg01.jiuyan.info//in/2016/08/08/3A845C4F-CB2D-611E-7255-CB802B54074C-1XWqnyK.jpg
6012003,717690628,0.766457,0.49955,http://inimg01.jiuyan.info//in/2016/08/08/FF87452A-EC07-5F38-B797-B85BA7EBE116-1pYnqAv.jpg
6012003,717960492,0.981675,0.461899,http://inimg01.jiuyan.info//in/2016/08/08/CDB94688-2743-AE57-C4D1-0BF7021D1170-1RlKKyRK.jpg
6012003,718158864,0.868205,0.49907,http://inimg01.jiuyan.info//in/2016/08/08/B973DC8A-4711-FAA7-5D99-43E48E0E1673-1DKEGXYb.jpg
6012003,718357968,0.732363,0.412752,http://inimg01.jiuyan.info//in/2016/08/08/7233F4F9-698E-DC8D-07E0-8BAE8023D328-1ngoLGRN.jpg
6012003,718700788,0.822415,0.499552,http://inimg01.jiuyan.info//in/2016/08/09/C9053A09-B30E-AD0D-E054-2F9F8AC149F0-1vlpKWJ.jpg
6012003,719351536,0.864042,0.491717,http://inimg01.jiuyan.info//in/2016/08/09/7D268B72-EC1D-16EF-E1EA-BCED58D38370-1QKprdpY.jpg
6012003,719493544,0.814653,0.494583,http://inimg01.jiuyan.info//in/2016/08/09/D20B77E2-9EC3-766F-3865-FB1CE1FCD59E-1oVJoKA.jpg
6012003,719493544,0.841911,0.4963,http://inimg01.jiuyan.info//in/2016/08/09/D20B77E2-9EC3-766F-3865-FB1CE1FCD59E-1oVJoKA.jpg
6012003,719493544,0.852316,0.476236,http://inimg01.jiuyan.info//in/2016/08/09/D20B77E2-9EC3-766F-3865-FB1CE1FCD59E-1oVJoKA.jpg
6012003,719493544,0.763429,0.490457,http://inimg01.jiuyan.info//in/2016/08/09/D20B77E2-9EC3-766F-3865-FB1CE1FCD59E-1oVJoKA.jpg
6012003,719728760,0.903391,0.292572,http://inimg01.jiuyan.info//in/2016/08/09/FEF86733-24C6-4C5C-B640-D11B51447AA9-1aVjylZY.jpg
6012003,719728760,0.903391,0.292572,http://inimg01.jiuyan.info//in/2016/08/09/FEF86733-24C6-4C5C-B640-D11B51447AA9-1aVjylZY.jpg
6012003,719745596,0.771514,0.342403,http://inimg01.jiuyan.info//in/2016/08/09/084E6C42-79C6-792D-F99D-FDDD703D2941-1JLjExy.jpg
6012003,721302072,0.708365,0.499097,http://inimg01.jiuyan.info//in/2016/08/10/018CBD54-5F51-7E07-EB24-21A7AAEB698B-1wBoWyXl.jpg
6012003,711780706,0.722818,0.499965,http://inimg01.jiuyan.info//in/2016/08/03/DC6CE423-AF15-74B5-55F2-6DBCB81BD02E-1PAWyabx.jpg
6012003,711829994,0.928569,0.54709,http://inimg01.jiuyan.info//in/2016/08/03/1433CCF3-47E1-2600-AF4F-60083DE91BE6-1poMaRAz.jpg
6012003,712718642,0.810045,0.940397,http://inimg01.jiuyan.info//in/2016/08/03/FC538947-052E-C0E2-83C3-82B2011BE97D-1XGKQAvA.jpg
6012003,712928726,0.81194,0.48013,http://inimg01.jiuyan.info//in/2016/08/04/03CE73FB-2D97-12C9-2B18-1F3F84C0F418-1LDJQYN.jpg
6012003,713371586,0.877717,0.480355,http://inimg01.jiuyan.info//in/2016/08/04/A204D2D1-254A-5268-0207-46AA33A79564-1dXRXxED.jpg
6012003,713681466,0.912563,0.487322,http://inimg01.jiuyan.info//in/2016/08/04/9227E7F8-0486-BEFC-1D5E-EB0CF9D6C816-1JpNwxPW.jpg
6012003,713705378,0.835288,0.499367,http://inimg01.jiuyan.info//in/2016/08/04/55A42A99-D753-E1DC-4E8E-B346DBED077F-1agrlvNv.jpg
6012003,713842262,0.799686,0.499027,http://inimg01.jiuyan.info//in/2016/08/04/77C6E424-1828-866D-A5D6-9ADD652D4402-1EQaPELn.jpg
6012003,714326602,0.939503,0.458028,http://inimg01.jiuyan.info//in/2016/08/05/EFAB4E2D-BB8C-54AC-ABCA-8046898DDD01-1QKpMYVG.jpg
6012003,714540834,0.88486,0.492815,http://inimg01.jiuyan.info//in/2016/08/05/67301417-5B88-49C6-C14F-9951C6D1D9C4-1RlKNwXL.jpg
6012003,714625502,0.913163,0.446926,http://inimg01.jiuyan.info//in/2016/08/05/B0264922-CEC3-0548-3CD9-EE85C05C1AE5-1gpPYnQ.jpg
6012003,714837294,0.944569,0.483002,http://inimg01.jiuyan.info//in/2016/08/05/CBAB8FCA-0FE9-56F2-DAF9-5FD4ADABBF89-1jWzVGoY.jpg
6012003,715596866,0.77602,0.499434,http://inimg01.jiuyan.info//in/2016/08/06/5941837D-3844-31D2-9260-8BB7AC26F820-1xPQGnDl.jpg
6012003,715874782,0.881051,0.292396,http://inimg01.jiuyan.info//in/2016/08/06/FF5BFDAA-22B4-1745-AF0E-2CBA65D234DB-1DQZoYb.jpg
6012003,716173438,0.862695,0.499353,http://inimg01.jiuyan.info//in/2016/08/06/F53E5106-5BDE-11CF-0A9B-5A487BD1C386-1oMyvYb.jpg
6012003,716207354,0.787119,0.422291,http://inimg01.jiuyan.info//in/2016/08/07/5361E0F1-868F-CCCB-8357-E84503AA664B-1JxGgYb.jpg
6012003,716250298,0.878974,0.456334,http://inimg01.jiuyan.info//in/2016/08/07/34FED24E-45AF-8D15-81E4-8B02E901CE68-1YgDNNP.jpg
6012003,716317886,0.716559,0.4985,http://inimg01.jiuyan.info//in/2016/08/07/960B354F-539B-1C98-9710-9EA697542694-1oydarDJ.jpg
6012003,716382546,0.958666,0.442026,http://inimg01.jiuyan.info//in/2016/08/07/C878E1EA-F9F3-6D3C-E61C-569CF02CBAC8-1qyabzNX.jpg
6012003,716535778,0.922543,0.485271,http://inimg01.jiuyan.info//in/2016/08/07/D0BD3619-D90A-3BBD-7882-9EA265B275DA-1KLQaAzx.jpg
6012003,716694134,0.96991,0.572941,http://inimg01.jiuyan.info//in/2016/08/07/DE2BFF40-C25D-DE96-7A04-76651E93A440-1yMLyxB.jpg
6012003,717015970,0.930328,0.497299,http://inimg01.jiuyan.info//in/2016/08/07/66EB39C6-8228-C490-6E9F-439033D038D1-1aVqxraG.jpg
6012003,717091366,0.952639,0.499985,http://inimg01.jiuyan.info//in/2016/08/07/586C8656-F762-D051-689C-26B3ADE49AC7-1ZZojJQz.jpg
6012003,717242402,0.740635,0.436773,http://inimg01.jiuyan.info//in/2016/08/07/B2CC0FE1-D41B-29A7-F21B-5A0D4F29E804-1jxMoDY.jpg
6012003,718128610,0.947855,0.498936,http://inimg01.jiuyan.info//in/2016/08/08/ED722F75-CF00-59FF-5FA0-11ECAA9E17A3-1DLoDAMv.jpg
6012003,718128610,0.957465,0.484262,http://inimg01.jiuyan.info//in/2016/08/08/ED722F75-CF00-59FF-5FA0-11ECAA9E17A3-1DLoDAMv.jpg
6012003,719007498,0.723476,0.46085,http://inimg01.jiuyan.info//in/2016/08/09/92B7BEB6-52A7-8562-3DD9-8EBD55F17E90-1poMdygL.jpg
6012003,719519166,0.861909,0.481232,http://inimg01.jiuyan.info//in/2016/08/09/F06B2C7C-5A26-E5A4-0E15-C1903A82CF34-1aVjYEZG.jpg
6012003,720038398,0.88533,0.377868,http://inimg01.jiuyan.info//in/2016/08/09/56CD866F-2353-D373-000C-98DBDA815C65-1lKWdNa.jpg
6012003,720403910,0.836309,0.982441,http://inimg01.jiuyan.info//in/2016/08/10/DBD8CF3E-6CAC-8FF8-FA9A-621EC0E50CD5-1lgvQMgR.jpg
6012003,720415378,0.949194,0.499272,http://inimg01.jiuyan.info//in/2016/08/10/2972051E-41CF-E505-E41B-21D58E5C90D2-1rWvdoj.jpg
